,Unnamed: 0,County,total_popE,total_popM,whiteE,whiteM,blackE,blackM,native_americanE,native_americanM,asianE,asianM,pacific_islanderE,pacific_islanderM,other_raceE,other_raceM,two_or_moreE,two_or_moreM,med_incE,med_incM,hispanicE,hispanicM,poverty_incomeE,poverty_incomeM,poverty_totalE,poverty_totalM,number_of_schools,schools_per_capita,schools_per_10000,considered_low_income,poverty_rate,State
1393,13108,Lycoming County,114022,,102334,610,5238,449,308,185,983,87,73,80,749,335,4337,696,63437,2788,2573,,13417,1195,107523,225,6,5.2621423935731703e-05,0.526214239357317,58536.0,12.478260465202794,Pennsylvania
1394,13117,Crawford County,60593,,51822,792,771,255,603,181,790,212,12,30,1379,535,5216,812,56702,2201,5155,,10620,1492,59501,234,32,0.0005281138085257,5.281138085257373,58536.0,17.84843952202484,Pennsylvania
1395,13129,Jefferson County,12273,,11437,76,37,29,140,79,49,19,0,17,75,53,535,95,73875,9063,366,,609,157,12047,47,17,0.0013851544039762,13.85154403976208,58536.0,5.05520046484602,Pennsylvania
1396,13155,Centre County,158665,,136130,682,5157,404,220,119,9861,331,58,69,626,181,6613,848,70087,1941,4948,,23717,1428,139187,188,32,0.0002016827907856,2.016827907856175,58536.0,17.03966606076717,Pennsylvania
1397,13169,Blair County,122640,,115276,548,2329,263,79,61,688,172,21,30,353,150,3894,610,59386,2058,1721,,15739,1199,119234,210,17,0.0001386170906718,1.386170906718852,58536.0,13.200093932938591,Pennsylvania
1398,13202,Montour County,18165,,16602,114,427,51,27,26,660,28,0,18,88,56,361,120,72626,5146,517,,1510,379,17376,107,1,5.5050922102945225e-05,0.5505092210294522,58536.0,8.690147329650092,Pennsylvania
1399,13211,Columbia County,69832,,51489,533,11759,474,122,82,661,158,21,32,1663,523,4117,644,53501,3291,4730,,10196,1293,65004,265,3,4.296024745102531e-05,0.4296024745102532,58536.0,15.68518860377823,Pennsylvania
1400,13243,Monroe County,154823,,142046,595,3322,359,157,58,569,173,12,18,1467,457,7250,727,72573,2027,6134,,16690,1561,153049,394,5,3.22949432577847e-05,0.322949432577847,58536.0,10.905004279675138,Pennsylvania
1401,13255,McKean County,40459,,38007,182,823,77,15,15,172,64,2,5,313,127,1127,181,57861,2748,872,,5343,712,37789,97,4,9.886551817889717e-05,0.9886551817889716,58536.0,14.139035168964517,Pennsylvania
1402,13291,Mercer County,383732,,206314,2557,75624,1327,1020,369,46762,548,99,66,26949,2588,26964,2562,92697,2156,73707,,41079,2959,365993,373,11,2.8665839700624393e-05,0.2866583970062439,58536.0,11.223985158186084,Pennsylvania
1403,13294,Juniata County,23535,,22155,156,278,18,0,21,100,27,0,21,229,115,773,174,61915,2963,985,,2082,380,23259,27,17,0.0007223284469938,7.223284469938389,58536.0,8.951373661808331,Pennsylvania
1404,13318,Clearfield County,79707,,74333,327,1851,190,78,41,429,62,20,27,437,154,2559,420,56982,1591,2314,,10274,944,74728,346,11,0.0001380054449421,1.3800544494210043,58536.0,13.748527994861364,Pennsylvania
1405,13411,Bedford County,79761,,69564,528,4925,352,53,50,1010,160,0,31,981,413,3228,602,74773,3274,2079,,7161,1270,78985,169,9,0.0001128371008387,1.1283710083875578,58536.0,9.066278407292524,Pennsylvania
1406,13493,Greene County,13672,,9781,84,3478,125,96,70,1,2,0,22,52,58,264,129,50000,7358,178,,1824,422,9922,209,1,7.314218841427736e-05,0.7314218841427735,58536.0,18.383390445474703,Pennsylvania
1407,13520,Warren County,135307,,107134,673,11877,613,159,85,6723,284,694,67,2586,514,6134,787,63074,2102,7652,,22132,1844,128934,342,8,5.912480507290827e-05,0.5912480507290827,58536.0,17.165371430344205,Pennsylvania
1408,13526,Snyder County,39797,,37992,113,338,94,7,8,219,62,87,62,207,114,947,163,65914,3666,931,,3101,407,37048,76,16,0.0004020403548006,4.020403548006131,58536.0,8.370222414165408,Pennsylvania
1409,13554,Fayette County,119259,,73107,1119,29734,628,119,110,5571,385,163,185,4114,1280,6451,822,105910,2977,9219,,6226,954,118220,222,13,0.0001090064481506,1.0900644815066367,58536.0,5.266452376924378,Pennsylvania
1410,13560,Cumberland County,61552,,58492,341,574,173,101,71,165,99,516,314,189,117,1515,268,56002,2777,1982,,7697,866,60910,101,25,0.0004061606446581,4.061606446581751,58536.0,12.636677064521423,Pennsylvania
1411,13563,Wayne County,19666,,18280,67,97,77,268,127,8,15,0,19,515,174,498,217,41583,4426,729,,4898,605,19310,56,2,0.0001016983626563,1.0169836265636123,58536.0,25.36509580528224,Pennsylvania
1412,13572,Bristol County,576699,,463728,2464,24303,1433,1181,420,13371,649,235,189,31021,2124,42860,2523,80628,1754,52151,,62801,3019,563586,542,1,1.734006821582836e-06,0.0173400682158283,58536.0,11.14310859389694,Pennsylvania
1413,13647,Potter County,117905,,79258,1702,12199,464,927,261,6088,203,62,48,4988,835,14383,1540,47974,1897,46658,,23029,1987,111208,186,3,2.544421356176583e-05,0.2544421356176582,58536.0,20.708042586864252,Pennsylvania
1414,13682,Cambria County,133263,,122895,270,4877,422,54,38,664,100,21,25,691,176,4061,481,54221,1809,2464,,18240,1349,127056,124,10,7.503958338023308e-05,0.7503958338023308,58536.0,14.355874574990557,Pennsylvania
1415,13711,Beaver County,7102,,6326,199,10,18,63,89,0,17,10,17,417,202,276,114,80268,11189,919,,485,266,6898,70,8,0.001126443255421,11.264432554210082,58536.0,7.031023485068136,Pennsylvania
1416,13772,Schuylkill County,143201,,130117,553,4157,302,113,69,644,150,19,18,2344,567,5807,699,63574,1527,8813,,16822,1358,136269,133,7,4.888234020712146e-05,0.4888234020712145,58536.0,12.344700555518862,Pennsylvania
1417,13856,Tioga County,48344,,45662,264,558,97,72,52,435,62,15,21,509,243,1093,203,70427,2813,1043,,4848,657,47729,178,3,6.205527056097964e-05,0.6205527056097964,58536.0,10.157346686500867,Pennsylvania
1418,13891,Huntingdon County,44123,,39949,128,2062,157,109,56,189,96,2,3,281,70,1531,242,61300,2892,931,,4419,493,39133,70,3,6.799175033429278e-05,0.6799175033429278,58536.0,11.292259729639946,Pennsylvania
1419,13911,Susquehanna County,38540,,37134,92,133,56,10,8,166,27,0,24,124,64,973,102,63968,2010,739,,4254,376,38100,70,1,2.5947067981318112e-05,0.2594706798131811,58536.0,11.16535433070866,Pennsylvania
1420,14147,Elk County,30886,,29653,278,220,72,8,9,128,45,9,16,42,40,826,299,61672,4091,259,,2733,379,30494,57,2,6.47542575924367e-05,0.647542575924367,58536.0,8.962418836492425,Pennsylvania
1421,14177,Providence County,657984,,428472,3368,58807,2144,2816,772,27554,681,445,181,68921,3328,70969,3796,72579,1884,161019,,85858,3783,630289,524,34,5.167298900885128e-05,0.5167298900885128,65096.0,13.622005143672189,Rhode Island
1422,14178,Kent County,635,119.0,551,116,6,12,0,15,0,15,0,15,29,45,49,30,68553,10676,86,58.0,46,28,578,119,17,0.026771653543307,267.7165354330709,65096.0,7.958477508650519,Rhode Island
1423,14180,Washington County,4817,,4426,59,74,43,0,13,18,8,2,3,74,42,223,51,59087,5105,523,,446,98,4600,25,6,0.0012455885405854,12.455885405854266,65096.0,9.695652173913045,Rhode Island
1424,14188,Bristol County,576699,,463728,2464,24303,1433,1181,420,13371,649,235,189,31021,2124,42860,2523,80628,1754,52151,,62801,3019,563586,542,3,5.202020464748509e-06,0.052020204647485,65096.0,11.14310859389694,Rhode Island
1425,14197,Newport County,85442,,73700,629,3396,374,288,176,1168,266,223,268,1707,451,4960,643,96319,3121,5102,,6373,821,81975,101,6,7.022307530254441e-05,0.7022307530254441,65096.0,7.774321439463251,Rhode Island
1426,14228,York County,457051,,386877,1754,27481,1229,715,265,6713,419,177,89,11342,1380,23746,2068,79183,1416,38943,,38540,2049,448114,393,1,2.187939639121236e-06,0.0218793963912123,65096.0,8.600490053870221,Rhode Island
1427,14244,Greenville County,528251,,368154,1992,90975,1804,2134,705,13333,563,292,62,20472,1738,32891,2414,71328,1572,52135,,56304,3112,515699,509,35,6.625638190935749e-05,0.6625638190935749,50898.4,10.91799673840748,South Carolina
1428,14245,Jasper County,37808,,35470,170,690,179,76,37,223,85,0,22,284,120,1065,248,67784,3012,1054,,3183,547,36095,129,3,7.934828607702074e-05,0.7934828607702075,50898.4,8.8183958997091,South Carolina
1429,14249,Spartanburg County,330119,,228719,1431,66986,952,715,258,7438,450,42,33,7533,1120,18686,1553,61955,1496,25019,,46447,2786,322193,235,5,1.514605339286742e-05,0.1514605339286742,50898.4,14.415893579314265,South Carolina
1430,14251,Darlington County,63025,,34609,244,25847,423,109,80,302,128,14,19,587,189,1557,462,44317,2688,1493,,12494,1452,61767,94,5,7.933359777865926e-05,0.7933359777865926,50898.4,20.22762964042288,South Carolina
1431,14252,Charleston County,409840,,274328,1167,101583,945,1198,580,7215,429,392,153,9770,1082,15354,1243,78795,2075,22152,,48952,3289,398918,418,31,7.563927386297091e-05,0.7563927386297091,50898.4,12.271193578630196,South Carolina
1432,14253,Berkeley County,123283,,103566,785,8360,653,108,68,1296,264,18,33,2649,705,7286,848,73619,1970,6432,,13305,1450,121632,550,6,4.8668510662459546e-05,0.4866851066245954,50898.4,10.938733228097869,South Carolina
1433,14254,Georgetown County,63594,,41926,152,18795,280,99,60,293,133,0,32,1141,222,1340,371,59782,4565,2058,,10078,1485,62975,64,4,6.289901563040539e-05,0.6289901563040539,50898.4,16.00317586343787,South Carolina
1434,14255,Kershaw County,65779,,45165,379,15058,508,63,56,294,110,88,128,2184,340,2927,612,61343,3294,3392,,9446,1111,65431,71,2,3.0404840450599736e-05,0.3040484045059973,50898.4,14.436582048264585,South Carolina
1435,14257,Saluda County,18952,,11535,248,4369,199,134,122,47,63,0,21,976,295,1891,432,51041,5430,3056,,3348,568,18710,29,2,0.0001055297593921,1.055297593921486,50898.4,17.8941742383752,South Carolina
1436,14259,Barnwell County,20653,,10652,207,9137,201,21,31,55,77,0,25,331,205,457,178,42470,5354,580,,5116,707,20226,91,3,0.0001452573476008,1.4525734760083282,50898.4,25.2941758133096,South Carolina
1437,14266,Richland County,125008,,106875,378,9847,532,117,59,1080,188,166,199,1114,335,5809,611,56557,1991,2667,,16356,1425,117887,383,16,0.0001279918085242,1.2799180852425445,50898.4,13.874303358300748,South Carolina
1438,14268,Fairfield County,159371,,133707,597,13477,668,145,81,3497,351,143,149,1804,471,6598,887,82969,3243,4013,,13579,1584,155814,266,1,6.274667285767172e-06,0.0627466728576717,50898.4,8.714877995558808,South Carolina
1439,14272,Sumter County,131832,,114749,680,9332,354,315,150,1431,108,6,16,2646,568,3353,536,70105,3601,8062,,11443,1356,123545,182,7,5.3097882153043264e-05,0.5309788215304326,50898.4,9.26221214941924,South Carolina
1440,14282,Aiken County,169865,,114221,730,42219,755,208,91,1727,229,12,46,1692,534,9786,887,63212,2617,10466,,23653,1857,167009,248,14,8.241839107526565e-05,0.8241839107526565,50898.4,14.162709794082954,South Carolina
1441,14283,Orangeburg County,84159,,29059,392,51746,391,289,98,608,135,134,193,516,227,1807,524,41020,2178,2078,,20224,1515,80882,124,5,5.9411352321201535e-05,0.5941135232120154,50898.4,25.00432729161,South Carolina
1442,14284,Horry County,356578,,282022,1542,44046,835,1174,379,4662,411,29,28,7060,1358,17585,1958,59880,1583,22350,,45882,2842,350198,314,6,1.6826612971075053e-05,0.1682661297107505,50898.4,13.10173102073684,South Carolina
1443,14286,Dorchester County,32557,,20381,289,8342,330,4,6,438,27,0,28,1269,352,2123,481,57490,3045,1992,,4951,684,32157,23,6,0.0001842921645114,1.842921645114722,50898.4,15.396336722953013,South Carolina
1444,14287,Newberry County,37918,,23411,430,11420,208,101,53,83,90,0,29,1631,406,1272,280,56706,2943,3083,,5699,917,36666,41,1,2.637269898201382e-05,0.2637269898201382,50898.4,15.54300987290678,South Carolina
1445,14290,Anderson County,204592,,159828,785,30574,796,423,203,2044,237,36,39,2832,656,8855,1143,62347,2220,8570,,28770,2318,201569,212,7,3.4214436537108e-05,0.3421443653710799,50898.4,14.273028094597882,South Carolina
1446,14309,Williamsburg County,30879,,9893,85,19644,138,102,35,244,17,0,29,737,161,259,145,40848,3255,912,,6901,1007,29328,107,4,0.0001295378736358,1.295378736358043,50898.4,23.530414620840155,South Carolina
1447,14310,York County,457051,,386877,1754,27481,1229,715,265,6713,419,177,89,11342,1380,23746,2068,79183,1416,38943,,38540,2049,448114,393,10,2.187939639121236e-05,0.2187939639121236,50898.4,8.600490053870221,South Carolina
1448,14316,Beaufort County,189071,,134379,1141,30700,820,346,268,2128,286,62,81,10094,1384,11362,1276,81260,2323,21259,,19003,2114,183472,537,11,5.817920252180398e-05,0.5817920252180399,50898.4,10.35743873724601,South Carolina
1449,14322,Chesterfield County,366019,,226434,1600,86495,1182,824,284,12831,581,280,158,19489,1620,19666,1763,95757,2126,36094,,24163,1942,361091,641,4,1.0928394427611682e-05,0.1092839442761168,50898.4,6.691664981957457,South Carolina
1450,14324,Florence County,4574,,4376,62,20,25,35,28,0,9,0,9,0,9,143,54,58049,5060,20,16.0,441,107,4502,17,8,0.0017490161783996,17.490161783996502,50898.4,9.79564637938694,South Carolina
1451,14328,Calhoun County,9893,,9275,55,114,53,11,11,33,11,0,15,78,36,382,80,65614,2696,216,,832,146,9204,28,2,0.0002021631456585,2.0216314565854643,50898.4,9.03954802259887,South Carolina
1452,14346,Bamberg County,13311,,4971,98,8062,168,15,22,13,22,0,21,78,78,172,81,43920,10656,219,125.0,2785,527,12507,86,1,7.5125835774923e-05,0.7512583577492299,50898.4,22.267530183097463,South Carolina
1453,14355,Chester County,536474,,431632,1707,29302,1073,354,147,33658,713,98,52,11573,1334,29857,1900,118574,2021,40883,,31170,2205,523110,334,1,1.8640232331855783e-06,0.0186402323318557,50898.4,5.958593794804152,South Carolina
1454,14365,Oconee County,78775,,67134,582,5312,329,65,44,625,94,12,21,1721,543,3906,602,56710,2695,4586,,12239,1255,78007,92,6,7.616629641383688e-05,0.7616629641383688,50898.4,15.689617598420655,South Carolina
1455,14367,Edgefield County,26181,,15775,331,8512,300,67,44,68,59,41,48,440,310,1278,446,60033,5362,1800,,4074,673,24013,39,1,3.819563805813376e-05,0.3819563805813376,50898.4,16.96581018614917,South Carolina
1456,14369,Colleton County,38561,,22245,341,13432,616,245,160,204,47,0,29,815,396,1620,705,46795,2513,1476,,6259,886,37645,206,3,7.779881227146599e-05,0.7779881227146599,50898.4,16.62637800504715,South Carolina
1457,14379,Lancaster County,553202,,466989,2209,22284,1259,930,272,13133,533,112,60,20123,1893,29631,2049,81458,1462,62108,,44195,2785,540062,307,1,1.807657962191026e-06,0.0180765796219102,50898.4,8.183319692924146,South Carolina
1458,14392,Marion County,7508,,4474,117,2234,164,49,52,108,134,0,20,451,121,192,116,48836,7714,622,,916,302,7397,23,1,0.0001331912626531,1.3319126265316994,50898.4,12.38339867513857,South Carolina
1459,14396,Union County,572079,,254904,3258,118209,1826,1987,1241,32237,764,87,72,106983,3966,57672,3707,95000,2210,189236,,50130,2919,565679,579,1,1.7480103272450133e-06,0.0174801032724501,50898.4,8.861916387209,South Carolina
1460,14399,Greenwood County,6001,,5586,53,30,17,92,63,20,24,0,16,41,26,232,52,51812,5316,258,,903,214,5909,17,1,0.0001666388935177,1.6663889351774706,50898.4,15.281773565747164,South Carolina
1461,14414,Lexington County,295934,,222068,1113,44550,892,736,204,6127,392,202,105,6118,967,16133,1292,71280,1598,19189,,33967,2350,292862,376,8,2.70330546675948e-05,0.270330546675948,50898.4,11.598295442904847,South Carolina
1462,14415,Pickens County,18925,,10880,107,7506,148,33,36,10,19,0,20,134,107,362,133,45339,2865,987,,3864,619,17301,126,3,0.0001585204755614,1.5852047556142668,50898.4,22.333969134732097,South Carolina
1463,14416,Clarendon County,31163,,15470,206,14202,172,41,38,242,44,0,29,442,175,766,225,48677,2912,1049,,5827,679,29847,71,2,6.417867342682027e-05,0.6417867342682027,50898.4,19.52290012396556,South Carolina
1464,14421,Hampton County,18890,,7591,164,9959,86,4,11,146,21,0,21,838,166,352,160,40157,3255,929,,3613,601,18080,71,1,5.293806246691371e-05,0.529380624669137,50898.4,19.983407079646017,South Carolina
1465,14427,Abbeville County,24368,,16915,163,6372,167,28,27,58,90,0,25,155,109,840,204,49759,4901,441,,3752,544,23589,21,2,8.207485226526592e-05,0.8207485226526592,50898.4,15.90571876722201,South Carolina
1466,14431,Marlboro County,26585,,10416,145,13133,355,966,146,81,79,0,25,578,229,1411,392,34275,3166,917,,6733,881,24198,83,1,3.761519653940192e-05,0.3761519653940192,50898.4,27.82461360443012,South Carolina
1467,14475,Codington County,28402,,26246,286,169,127,659,168,167,87,0,19,243,219,918,260,65747,5887,978,,3060,476,27937,83,4,0.000140835152454,1.4083515245405254,55565.600000000006,10.95321616494255,South Dakota
1468,14476,Minnehaha County,197742,,162678,931,12350,640,3978,521,3741,350,85,74,2875,683,12035,1113,73110,2270,11009,,16775,1564,192729,272,8,4.04567567840924e-05,0.404567567840924,55565.600000000006,8.703931427029664,South Dakota
1469,14479,Oglala Lakota County,13695,,630,16,8,15,12834,195,0,16,0,16,118,150,105,114,32279,9588,722,,7546,1036,13529,41,3,0.0002190580503833,2.190580503833516,55565.600000000006,55.77648015374381,South Dakota
1470,14480,Brown County,43715,,42178,195,451,123,13,13,118,88,0,26,113,110,842,203,66677,3077,545,,6829,1009,42951,133,7,0.0001601281024819,1.601281024819856,55565.600000000006,15.899513398989546,South Dakota
1471,14482,Fall River County,7079,,6038,103,0,15,561,121,72,59,0,15,57,70,351,156,54886,7119,283,,1315,303,6817,41,1,0.0001412628902387,1.4126289023873428,55565.600000000006,19.29001026844653,South Dakota
1472,14483,Grant County,51842,,49279,187,903,100,57,39,469,55,2,4,181,85,951,182,63497,2131,1028,,6679,618,48379,119,1,1.9289379267775163e-05,0.1928937926777516,55565.600000000006,13.805576799851174,South Dakota
1473,14485,Hutchinson County,7401,,6840,190,0,15,44,34,52,26,0,15,30,36,435,191,69139,5060,187,,701,200,7084,72,1,0.0001351168760978,1.351168760978246,55565.600000000006,9.895539243365327,South Dakota
1474,14490,Dewey County,4504,,3743,56,3,4,238,62,4,5,0,10,27,31,489,85,61310,9290,351,,628,139,4411,4,1,0.000222024866785,2.2202486678507993,55565.600000000006,14.237134436635683,South Dakota
1475,14491,Brule County,5247,,4330,88,69,54,645,120,0,15,0,15,14,22,189,116,64821,11635,94,67.0,707,218,5076,13,1,0.0001905850962454,1.905850962454736,55565.600000000006,13.92828999211978,South Dakota
1476,14492,Kingsbury County,5172,,4936,59,0,15,56,54,6,8,0,15,13,14,161,71,65964,5454,147,,470,112,5067,8,1,0.0001933488012374,1.9334880123743232,55565.600000000006,9.275705545687783,South Dakota
1477,14494,Pennington County,13995,,12819,112,169,62,163,87,175,34,0,15,143,74,526,138,71504,4314,636,,1325,333,13765,17,5,0.0003572704537334,3.5727045373347623,55565.600000000006,9.625862695241556,South Dakota
1478,14502,Clay County,6088,,5584,91,23,10,27,25,2,5,0,15,194,77,258,62,73933,5188,570,,520,110,5957,36,1,0.0001642575558475,1.6425755584756898,55565.600000000006,8.729226120530468,South Dakota
1479,14503,Douglas County,49476,,41603,636,332,133,722,138,1057,167,93,31,2327,538,3342,477,84262,4442,6552,,3678,597,49185,79,1,2.02118198722613e-05,0.202118198722613,55565.600000000006,7.477889600487954,South Dakota
1480,14504,Todd County,25277,,22736,301,114,30,66,25,122,23,54,8,521,246,1664,283,63216,3456,1880,,2988,374,24891,56,1,3.956165684218855e-05,0.3956165684218855,55565.600000000006,12.004338917681087,South Dakota
1481,14505,Davison County,19966,,18189,115,99,95,670,243,179,189,0,16,347,148,482,224,55606,3083,766,,2906,624,19136,141,2,0.0001001702894921,1.0017028949213662,55565.600000000006,15.186036789297658,South Dakota
1482,14506,Brookings County,34631,,31148,231,370,105,422,161,1057,148,0,22,422,265,1212,285,64438,3539,1341,,3922,643,31424,136,2,5.775172533279432e-05,0.5775172533279432,55565.600000000006,12.48090631364562,South Dakota
1483,14507,Yankton County,23311,,20891,166,288,103,599,220,57,43,0,19,175,130,1301,316,68847,5533,1228,,1730,393,21668,108,2,8.579640513062503e-05,0.8579640513062503,55565.600000000006,7.984124053904375,South Dakota
1484,14508,McCook County,5714,,5443,65,15,28,63,53,0,15,0,15,46,38,147,31,74873,6538,253,,464,149,5552,18,1,0.0001750087504375,1.7500875043752186,55565.600000000006,8.357348703170029,South Dakota
1485,14509,Hamlin County,6196,,5802,80,14,14,28,29,12,13,0,15,178,94,162,44,76995,3423,331,,445,181,5993,9,1,0.0001613944480309,1.6139444803098772,55565.600000000006,7.425329551143001,South Dakota
1486,14510,Lincoln County,5203,,4058,167,25,26,129,80,20,13,0,18,348,120,623,162,62250,4106,1655,,602,189,5124,12,2,0.0003843936190659,3.843936190659235,55565.600000000006,11.74863387978142,South Dakota
1487,14513,Lawrence County,38231,,34658,401,96,43,157,56,178,86,36,30,735,335,2371,483,52225,2493,3119,,5486,815,37444,220,1,2.615678376186864e-05,0.2615678376186864,55565.600000000006,14.651212477299431,South Dakota
1488,14517,Corson County,3906,,1101,7,4,5,2723,40,0,10,0,10,6,8,72,39,48125,11870,14,10.0,1687,167,3883,16,1,0.0002560163850486,2.5601638504864312,55565.600000000006,43.445789338140614,South Dakota
1489,14521,Hand County,3075,176.0,2897,176,4,11,7,19,7,12,0,10,153,140,7,10,72857,9298,150,76.0,232,90,3018,176,1,0.0003252032520325,3.252032520325203,55565.600000000006,7.687210072895957,South Dakota
1490,14522,Beadle County,19089,,14228,205,113,40,231,71,1708,340,201,252,1483,325,1125,420,63813,5633,2244,,1811,451,18721,101,2,0.0001047723820001,1.0477238200010477,55565.600000000006,9.67362854548368,South Dakota
1491,14526,Shelby County,6049,,5731,13,130,59,33,33,14,10,0,17,57,50,84,49,50387,3722,140,,866,195,5830,35,45,0.0074392461563894,74.39246156389486,51228.0,14.854202401372213,Tennessee
1492,14528,McMinn County,53532,,48210,493,1864,253,59,42,421,38,0,32,444,264,2534,449,57982,5006,2421,,7109,1042,52123,136,3,5.6041246357318986e-05,0.5604124635731899,51228.0,13.63889261938108,Tennessee
1493,14529,Davidson County,709786,,423888,2514,186862,1989,965,258,25506,1046,358,77,27028,2349,45179,3450,71863,1354,75237,,98696,4323,688474,874,49,6.903489220694688e-05,0.6903489220694687,51228.0,14.335472363516995,Tennessee
1494,14530,Rutherford County,64680,,54235,400,5585,391,122,65,351,70,6,10,1532,438,2849,493,50512,3085,3250,,11655,1215,63423,110,12,0.0001855287569573,1.855287569573284,51228.0,18.376614162054775,Tennessee
1495,14534,Sumner County,196845,,162426,1133,16573,595,287,103,3068,232,159,110,4884,748,9448,1365,81883,2335,11143,,18315,1846,194764,339,8,4.064111356651173e-05,0.4064111356651172,51228.0,9.403688566675566,Tennessee
1496,14535,Perry County,20996,,18269,80,1654,167,10,13,131,39,0,23,267,98,665,186,56338,3421,668,,3257,577,18644,82,1,4.7628119641836543e-05,0.4762811964183654,51228.0,17.469427161553313,Tennessee
1497,14536,Hamilton County,13492,,7985,197,4403,172,163,88,69,58,0,23,346,184,526,169,47668,5797,1445,,2822,435,10680,158,27,0.0020011858879335,20.011858879335904,51228.0,26.423220973782772,Tennessee
1498,14537,White County,24630,,22051,156,120,37,27,31,71,50,19,30,1527,218,815,171,65345,3144,2232,,2109,376,24258,99,1,4.060089321965083e-05,0.4060089321965083,51228.0,8.69403907989117,Tennessee
1499,14538,Johnson County,153360,,121054,670,11355,629,287,148,9441,412,80,50,2864,597,8279,854,72977,2901,9082,,24647,1515,145970,266,1,6.520605112154408e-06,0.065206051121544,51228.0,16.88497636500651,Tennessee
1500,14539,Montgomery County,856399,,650218,2072,78309,1384,1420,585,67279,1046,312,187,15619,1823,43242,2393,107441,1366,48524,,52365,3151,835381,469,12,1.4012160219710672e-05,0.1401216021971067,51228.0,6.268397294168769,Tennessee
1501,14541,Fayette County,119259,,73107,1119,29734,628,119,110,5571,385,163,185,4114,1280,6451,822,105910,2977,9219,,6226,954,118220,222,2,1.6770222792409796e-05,0.1677022279240979,51228.0,5.266452376924378,Tennessee
1502,14543,Sullivan County,158722,,147979,449,3156,376,254,98,1225,197,12,19,1267,432,4829,616,54357,2124,3534,,23761,2187,156394,185,6,3.780194301987122e-05,0.3780194301987122,51228.0,15.193038096090644,Tennessee
1503,14544,Hickman County,24996,,22741,178,876,127,119,73,218,141,8,14,97,102,937,223,54669,3431,719,,3329,670,23354,104,1,4.0006401024163864e-05,0.4000640102416386,51228.0,14.254517427421426,Tennessee
1504,14547,Hamblen County,64531,,55250,741,2131,393,297,218,580,184,237,32,1625,568,4411,770,49656,3139,7928,,10874,1405,63446,294,3,4.6489284219987296e-05,0.464892842199873,51228.0,17.13898433313369,Tennessee
1505,14548,Decatur County,2771,,2633,37,29,26,26,23,4,8,0,11,21,34,58,32,49412,5958,101,,329,101,2686,28,1,0.0003608805485384,3.6088054853843374,51228.0,12.248696947133284,Tennessee
1506,14550,Bradley County,10461,,6370,235,2722,162,488,193,6,11,0,20,305,222,570,236,43688,3469,1674,,1570,270,10363,13,8,0.0007647452442405,7.6474524424051245,51228.0,15.150053073434332,Tennessee
1507,14551,Lawrence County,38231,,34658,401,96,43,157,56,178,86,36,30,735,335,2371,483,52225,2493,3119,,5486,815,37444,220,8,0.0002092542700949,2.0925427009494912,51228.0,14.651212477299431,Tennessee
1508,14553,Knox County,8415,,7197,52,59,18,772,69,41,12,1,2,41,31,304,65,61250,3507,286,,983,148,8220,25,29,0.0034462269756387,34.46226975638741,51228.0,11.958637469586376,Tennessee
1509,14558,Bedford County,79761,,69564,528,4925,352,53,50,1010,160,0,31,981,413,3228,602,74773,3274,2079,,7161,1270,78985,169,2,2.5074911297501284e-05,0.2507491129750128,51228.0,9.066278407292524,Tennessee
1510,14562,Morgan County,21124,,19222,254,1037,142,54,47,42,38,12,16,147,90,610,213,51971,5980,347,,3897,776,18643,148,1,4.733951903048665e-05,0.4733951903048665,51228.0,20.903288097409213,Tennessee
1511,14563,Dyer County,36818,,29118,209,4889,358,38,30,166,86,12,23,424,158,2171,433,53150,2728,1382,,5916,986,36219,90,2,5.432125590743658e-05,0.5432125590743658,51228.0,16.333968359148514,Tennessee
1512,14564,Overton County,22576,,21731,64,283,70,32,21,57,53,9,19,15,18,449,86,46580,7081,419,,3840,794,22229,108,2,8.858965272856131e-05,0.8858965272856131,51228.0,17.27473120698187,Tennessee
1513,14566,Dickson County,54563,,49230,374,2155,321,98,58,48,57,0,32,623,293,2409,325,68492,2865,2301,,5849,994,53873,248,1,1.832743800744094e-05,0.1832743800744094,51228.0,10.857015573663988,Tennessee
1514,14568,Williamson County,617396,,417463,3995,41744,1311,2633,620,50370,1402,776,190,26254,2463,78156,3748,102851,1462,154605,,38840,2587,612543,432,12,1.9436471891622232e-05,0.1943647189162223,51228.0,6.340779341205434,Tennessee
1515,14569,Chester County,536474,,431632,1707,29302,1073,354,147,33658,713,98,52,11573,1334,29857,1900,118574,2021,40883,,31170,2205,523110,334,1,1.8640232331855783e-06,0.0186402323318557,51228.0,5.958593794804152,Tennessee
1516,14571,Henderson County,116469,,101264,880,3948,440,518,199,1506,172,168,181,3992,834,5073,812,65508,2953,12313,,13087,1490,115037,229,2,1.7171951334689918e-05,0.1717195133468991,51228.0,11.376339786329616,Tennessee
1517,14573,Warren County,135307,,107134,673,11877,613,159,85,6723,284,694,67,2586,514,6134,787,63074,2102,7652,,22132,1844,128934,342,3,2.2171801902340603e-05,0.221718019023406,51228.0,17.165371430344205,Tennessee
1518,14577,Washington County,4817,,4426,59,74,43,0,13,18,8,2,3,74,42,223,51,59087,5105,523,,446,98,4600,25,6,0.0012455885405854,12.455885405854266,51228.0,9.695652173913045,Tennessee
