"GEOID","NAME","B01003_001E","B01003_001M","area_km2","pop_density"
"45071","Newberry County, South Carolina",37918,NA,1676.38404584667,22.6189220148831
"46077","Kingsbury County, South Dakota",5172,NA,2237.07016607778,2.31195251647738
"46043","Douglas County, South Dakota",2823,NA,1123.04834728338,2.51369409592094
"46025","Clark County, South Dakota",3837,NA,2505.67652773853,1.53132296109388
"46033","Custer County, South Dakota",8515,NA,4037.95087597836,2.10874284049751
"46063","Harding County, South Dakota",1176,118,6936.25895732407,0.169543843047879
"28037","Franklin County, Mississippi",7690,NA,1468.24657489754,5.23753988701567
"29179","Reynolds County, Missouri",6102,NA,2109.6679755967,2.89239826862997
"29151","Osage County, Missouri",13374,NA,1588.94311639414,8.41691553461664
"37069","Franklin County, North Carolina",69680,NA,1280.95922164497,54.3967355264586
"37003","Alexander County, North Carolina",36505,NA,682.796182591033,53.4639778761988
"46111","Sanborn County, South Dakota",2373,NA,1477.69850843796,1.60587561430812
"46005","Beadle County, South Dakota",19089,NA,3275.82576807642,5.8272329945097
"46125","Turner County, South Dakota",8687,NA,1599.59177224065,5.43076061702392
"46107","Potter County, South Dakota",2587,150,2326.9894787385,1.11173687016516
"16067","Minidoka County, Idaho",21626,NA,1974.55751954534,10.9523271851709
"16051","Jefferson County, Idaho",31383,NA,2863.74687894399,10.9587199311318
"27067","Kandiyohi County, Minnesota",43686,NA,2233.33829668468,19.5608520504263
"27085","McLeod County, Minnesota",36727,NA,1309.19558545437,28.0531040648549
"28133","Sunflower County, Mississippi",25867,NA,1831.21503044461,14.125593974466
"39103","Medina County, Ohio",182347,NA,1095.73840871577,166.41471956223
"40057","Harmon County, Oklahoma",2499,NA,1395.56752140256,1.7906693597229
"42069","Lackawanna County, Pennsylvania",215672,NA,1204.66171307589,179.03117336511
"42041","Cumberland County, Pennsylvania",261269,NA,1425.44788910068,183.289057423793
"51035","Carroll County, Virginia",29126,NA,1237.38204784017,23.538405176347
"54089","Summers County, West Virginia",11985,NA,952.569952032041,12.5817531556957
"17033","Crawford County, Illinois",18729,NA,1154.54532203473,16.2219703657823
"18093","Lawrence County, Indiana",45113,NA,1170.64850975548,38.5367594321057
"19113","Linn County, Iowa",229308,NA,1876.97149330779,122.169143653796
"19087","Henry County, Iowa",20436,NA,1130.70087435112,18.073745641815
"28025","Clay County, Mississippi",18598,NA,1077.59810721285,17.2587534030685
"28115","Pontotoc County, Mississippi",31202,NA,1297.58727933771,24.0461666793817
"28009","Benton County, Mississippi",7637,NA,1058.48566371381,7.2150245032179
"47043","Dickson County, Tennessee",54563,NA,1272.67570461028,42.8726656777881
"55009","Brown County, Wisconsin",268393,NA,1385.39395335656,193.730454322925
"05083","Logan County, Arkansas",21247,NA,1890.31261533283,11.2399398002531
"19197","Wright County, Iowa",12897,NA,1508.1034475243,8.55180062161628
"19187","Webster County, Iowa",36986,NA,1860.87151720449,19.8756333567631
"19125","Marion County, Iowa",33487,NA,1477.55758333145,22.6637529242663
"19083","Hardin County, Iowa",16861,NA,1476.21159126088,11.4218043672171
"19135","Monroe County, Iowa",7574,NA,1124.9484446482,6.7327529861767
"20095","Kingman County, Kansas",7369,NA,2244.75587962431,3.28276231143375
"29073","Gasconade County, Missouri",14801,NA,1362.05475601604,10.8666703263035
"13047","Catoosa County, Georgia",68052,NA,420.764150452942,161.734311078412
"17137","Morgan County, Illinois",32882,NA,1482.38936953499,22.1817564775945
"47087","Jackson County, Tennessee",11730,NA,827.68081596421,14.1721298521763
"48329","Midland County, Texas",169393,NA,2335.99706109828,72.5142179418491
"48249","Jim Wells County, Texas",39060,NA,2249.5765227237,17.3632679775248
"48431","Sterling County, Texas",1392,163,2391.27396154893,0.582116487856684
"08061","Kiowa County, Colorado",1347,138,4623.49094223099,0.291338301908736
"13287","Turner County, Georgia",8894,NA,750.758274073437,11.846689283547
"20063","Gove County, Kansas",2758,174,2775.33931207921,0.993752363178173
"20065","Graham County, Kansas",2430,NA,2327.79497412804,1.04390636933575
"21061","Edmonson County, Kentucky",12179,NA,797.200523594476,15.2772102370009
"21081","Grant County, Kentucky",25085,NA,675.437182395306,37.1389089227232
"39053","Gallia County, Ohio",29276,NA,1220.52070228954,23.9864837565492
"39155","Trumbull County, Ohio",201749,NA,1647.68967897317,122.44356602739
"42007","Beaver County, Pennsylvania",167629,NA,1150.00245098797,145.764037160086
"49039","Sanpete County, Utah",28816,NA,4148.85857987879,6.94552476185917
"51690","Martinsville city, Virginia",13539,NA,28.5391926334103,474.400245792172
"55139","Winnebago County, Wisconsin",171197,NA,1498.29116200717,114.261502931551
"72009","Aibonito Municipio, Puerto Rico",24555,NA,81.0761370543578,302.863467502614
"27095","Mille Lacs County, Minnesota",26680,NA,1765.55236969782,15.1114180796384
"31109","Lancaster County, Nebraska",322063,NA,2192.11520853618,146.918829241216
"38069","Pierce County, North Dakota",3999,NA,2803.24675420079,1.42656011070282
"46029","Codington County, South Dakota",28402,NA,1857.36585451024,15.2915484749714
"21113","Jessamine County, Kentucky",53381,NA,451.847650453728,118.139377169267
"46047","Fall River County, South Dakota",7079,NA,4530.63688679917,1.56247348372277
"47047","Fayette County, Tennessee",42228,NA,1829.0021452289,23.0879991640005
"17067","Hancock County, Illinois",17582,NA,2109.45117596473,8.33486937281642
"18111","Newton County, Indiana",13829,NA,1045.03794686917,13.2330122953241
"19089","Howard County, Iowa",9479,NA,1226.57932369856,7.72799591258195
"18067","Howard County, Indiana",83452,NA,761.193105515585,109.633152737865
"72101","Morovis Municipio, Puerto Rico",28659,NA,100.849265950883,284.176585023018
"72117","Rincón Municipio, Puerto Rico",15164,NA,36.8447335570531,411.564924917124
"72143","Vega Alta Municipio, Puerto Rico",35279,NA,71.6120006359299,492.640893798734
"01061","Geneva County, Alabama",26647,NA,1499.40364729887,17.7717321469797
"21077","Gallatin County, Kentucky",8720,NA,271.266355822,32.1455271280375
"48365","Panola County, Texas",22540,NA,2127.66392808459,10.5937783230134
"51700","Newport News city, Virginia",185118,NA,181.724119021962,1018.6760073253
"20039","Decatur County, Kansas",2771,NA,2315.74536334928,1.19659097405782
"21161","Mason County, Kentucky",17068,NA,638.336416577073,26.7382520513605
"40119","Payne County, Oklahoma",82058,NA,1805.86701235896,45.4396693878414
"02105","Hoonah-Angoon Census Area, Alaska",2329,NA,17713.68605071,0.131480257318135
"72085","Las Piedras Municipio, Puerto Rico",35099,NA,87.7681147812332,399.906048882173
"12085","Martin County, Florida",159399,NA,1756.6252140231,90.7416099504446
"17063","Grundy County, Illinois",52624,NA,1114.91623177753,47.1999586158153
"27011","Big Stone County, Minnesota",5161,NA,1367.54364353611,3.77391977535358
"28003","Alcorn County, Mississippi",34717,NA,1040.05771874157,33.3798782263799
"31065","Furnas County, Nebraska",4630,NA,1866.78300393634,2.48020256785983
"51115","Mathews County, Virginia",8537,NA,253.817032552713,33.6344646146906
"01079","Lawrence County, Alabama",33116,NA,1856.93573431315,17.8336812567448
"01027","Clay County, Alabama",14209,NA,1569.20574339544,9.05489930801211
"27133","Rock County, Minnesota",9659,NA,1250.39181929347,7.72477862615721
"05049","Fulton County, Arkansas",12183,NA,1606.81422610955,7.58208372942885
"39001","Adams County, Ohio",27509,NA,1518.46580995507,18.1163117533835
"17117","Macoupin County, Illinois",44907,NA,2247.17069227517,19.9837956922327
"32007","Elko County, Nevada",53600,NA,44551.9329985606,1.20309033508673
"35003","Catron County, New Mexico",3635,NA,17950.8068122675,0.202497861963277
"39111","Monroe County, Ohio",13401,NA,1184.81999119548,11.3105789061497
"22011","Beauregard Parish, Louisiana",36553,NA,3019.82844338756,12.1043299926654
"51089","Henry County, Virginia",50760,NA,995.50218548108,50.9893405964449
"29186","Ste. Genevieve County, Missouri",18494,NA,1312.54342351064,14.0902004983076
"32510","Carson City, Nevada",58249,NA,406.916574079619,143.147278116528
"16017","Bonner County, Idaho",47976,NA,4967.55789958439,9.65786428055803
"17157","Randolph County, Illinois",30413,NA,1545.98915636848,19.6721949017029
"47109","McNairy County, Tennessee",25895,NA,1459.47122323798,17.7427273574805
"48505","Zapata County, Texas",13896,NA,2739.63344133016,5.07221140987867
"08009","Baca County, Colorado",3496,NA,6622.97688198608,0.527859308932335
"02020","Anchorage Municipality, Alaska",290674,NA,4476.98650047402,64.9262623349933
"02185","North Slope Borough, Alaska",10924,NA,233594.723023193,0.0467647550365057
"51077","Grayson County, Virginia",15356,NA,1153.87354502532,13.3082174092682
"53059","Skamania County, Washington",12118,NA,4367.45753874155,2.77461197790871
"35013","Doña Ana County, New Mexico",219870,NA,9883.004608116,22.247282958812
"36015","Chemung County, New York",83584,NA,1063.88310587029,78.5650223589417
"26101","Manistee County, Michigan",25058,NA,1444.46883556546,17.3475532202747
"19131","Mitchell County, Iowa",10537,NA,1216.41104438789,8.66236791306211
"19159","Ringgold County, Iowa",4690,NA,1395.99932162751,3.35960048643306
"26127","Oceana County, Michigan",26707,NA,1414.16244215623,18.8853834636414
"02220","Sitka City and Borough, Alaska",8462,NA,8235.97338460387,1.02744382537936
"01087","Macon County, Alabama",19198,NA,1588.16316647624,12.0881785985478
"27047","Freeborn County, Minnesota",30857,NA,1871.05340663961,16.4917793850785
"27049","Goodhue County, Minnesota",47697,NA,2019.02808994583,23.6237426499993
"53003","Asotin County, Washington",22370,NA,1658.94064289889,13.4845089821357
"55089","Ozaukee County, Wisconsin",91745,NA,608.560644596639,150.757366278277
"56021","Laramie County, Wyoming",100316,NA,6958.96041074466,14.4153715611188
"48147","Fannin County, Texas",36052,NA,2328.32096194151,15.48411949611
"53009","Clallam County, Washington",77333,NA,4577.73683160832,16.8932821707949
"54077","Preston County, West Virginia",34206,NA,1687.03310510273,20.2758321081773
"20107","Linn County, Kansas",9696,NA,1570.56039377054,6.17359258418723
"20117","Marshall County, Kansas",10014,NA,2343.58296936388,4.27294451739342
"40043","Dewey County, Oklahoma",4504,NA,2611.52190615256,1.72466483600574
"27155","Traverse County, Minnesota",3345,NA,1517.46506075231,2.20433411385541
"27081","Lincoln County, Minnesota",5630,NA,1420.55320825367,3.96324471852845
"28075","Lauderdale County, Mississippi",72741,NA,1851.84283155185,39.2803313330013
"28141","Tishomingo County, Mississippi",18837,NA,1151.15328746594,16.3635896323298
"05047","Franklin County, Arkansas",17160,NA,1606.22325340356,10.6834463787261
"05135","Sharp County, Arkansas",17422,NA,1570.69191578464,11.0919269558326
"12043","Glades County, Florida",12179,NA,2557.28158609307,4.76247905832173
"55071","Manitowoc County, Wisconsin",81242,NA,1542.37821475323,52.673202475826
"56001","Albany County, Wyoming",37525,NA,11160.2009251571,3.36239466042336
"05097","Montgomery County, Arkansas",8555,NA,2074.39079848549,4.12410236597944
"22023","Cameron Parish, Louisiana",5447,NA,4246.95371350074,1.28256636814392
"31067","Gage County, Nebraska",21654,NA,2227.77458945232,9.72001391097805
"31145","Red Willow County, Nebraska",10690,NA,1859.71925556825,5.74817944589901
"28147","Walthall County, Mississippi",13888,NA,1047.46889952739,13.2586275413678
"29129","Mercer County, Missouri",3517,NA,1178.71939285752,2.98374661629506
"30011","Carter County, Montana",1332,123,8671.15019363926,0.153612839156804
"31129","Nuckolls County, Nebraska",4092,NA,1491.36949807048,2.74378683840201
"37049","Craven County, North Carolina",101098,NA,1891.84606066712,53.4388088449173
"37175","Transylvania County, North Carolina",33131,NA,985.47451408096,33.6193372092403
"13063","Clayton County, Georgia",296312,NA,374.041930421114,792.189259814797
"13275","Thomas County, Georgia",45665,NA,1430.16065858337,31.9299791432054
"08039","Elbert County, Colorado",26457,NA,4791.00238239877,5.52222643369955
"13069","Coffee County, Georgia",43056,NA,1560.83871257272,27.5851692126671
"33019","Sullivan County, New Hampshire",43356,NA,1430.41665322119,30.310049804276
"35059","Union County, New Mexico",4074,NA,9923.64416273557,0.410534671859592
"38081","Sargent County, North Dakota",3828,NA,2246.78582795436,1.70376720040347
"18053","Grant County, Indiana",66560,NA,1074.68653372954,61.9343389081218
"31021","Burt County, Nebraska",6717,NA,1287.26587312473,5.2180362582712
"36117","Wayne County, New York",91324,NA,1585.6439848339,57.5942650894401
"13187","Lumpkin County, Georgia",33405,NA,736.158520497688,45.3774548142378
"13081","Crisp County, Georgia",20255,NA,728.167849440482,27.8163887839373
"13197","Marion County, Georgia",7508,NA,951.210720208813,7.89309859581042
"18099","Marshall County, Indiana",46208,NA,1164.73324024791,39.6726034797159
"19037","Chickasaw County, Iowa",11957,NA,1309.66661215594,9.12980440137867
"19095","Iowa County, Iowa",16575,NA,1521.57293818707,10.8933325403045
"19073","Greene County, Iowa",8801,NA,1479.47618981254,5.94872702960847
"18085","Kosciusko County, Indiana",80442,NA,1436.16658629508,56.0116081014799
"18131","Pulaski County, Indiana",12498,NA,1125.30342087984,11.1063378712812
"19121","Madison County, Iowa",16609,NA,1456.34007579734,11.4046164601401
"20163","Rooks County, Kansas",4925,NA,2318.84081212049,2.12390603712735
"20127","Morris County, Kansas",5385,NA,1820.28575772268,2.95832672268834
"36011","Cayuga County, New York",76171,NA,1904.63767976715,39.9923832281383
"13223","Paulding County, Georgia",169898,NA,814.116372970012,208.690066482987
"13225","Peach County, Georgia",28054,NA,391.791337457631,71.6044417470916
"48163","Frio County, Texas",18151,NA,2937.55671139337,6.17894453904532
"20041","Dickinson County, Kansas",18492,NA,2206.59307716822,8.38033989653012
"20187","Stanton County, Kansas",2060,NA,1761.84674305618,1.16922769140898
"21169","Metcalfe County, Kentucky",10313,NA,754.245842248156,13.6732606563138
"28091","Marion County, Mississippi",24362,NA,1420.8827056556,17.1456798671916
"28119","Quitman County, Mississippi",6113,NA,1052.79957499155,5.80642331665937
"20083","Hodgeman County, Kansas",1770,156,2228.19072339413,0.79436647025611
"21141","Logan County, Kentucky",27498,NA,1442.82932451313,19.0583872484564
"45037","Edgefield County, South Carolina",26181,NA,1313.18006614911,19.9370982509471
"37171","Surry County, North Carolina",71429,NA,1389.40621590651,51.4097311371222
"13155","Irwin County, Georgia",9487,NA,940.032281664575,10.0922066029485
"48307","McCulloch County, Texas",7638,NA,2780.88674650528,2.74660591971199
"48045","Briscoe County, Texas",1290,167,2335.38774472012,0.552370801343997
"48003","Andrews County, Texas",18362,NA,3888.25350181602,4.72242871804113
"48463","Uvalde County, Texas",24833,NA,4038.10584859534,6.14966544491105
"26119","Montmorency County, Michigan",9261,NA,1457.34043656649,6.35472657426499
"29017","Bollinger County, Missouri",10658,NA,1608.94377046832,6.62422155181828
"29071","Franklin County, Missouri",104858,NA,2410.53797483117,43.4998332715933
"30103","Treasure County, Montana",680,127,2550.76304447171,0.266586895036672
"46105","Perkins County, South Dakota",2970,118,7485.19242118895,0.396783386836199
"48117","Deaf Smith County, Texas",18585,NA,3881.29747702401,4.78834722409632
"50019","Orleans County, Vermont",27459,NA,1870.84268524921,14.6773431120117
"13109","Evans County, Georgia",10759,NA,483.905792141829,22.2336665002072
"13201","Miller County, Georgia",5923,NA,734.251397992603,8.06671940454333
"15005","Kalawao County, Hawaii",50,21,31.5267272228929,1.58595593023347
"22007","Assumption Parish, Louisiana",21067,NA,958.151410257526,21.9871303997118
"23019","Penobscot County, Maine",152640,NA,9215.35103615964,16.5636663650754
"27065","Kanabec County, Minnesota",16145,NA,1381.93851668848,11.6828641831969
"31185","York County, Nebraska",14212,NA,1491.37181336675,9.52948142952804
"35049","Santa Fe County, New Mexico",154481,NA,4950.78605991253,31.203327740389
"37025","Cabarrus County, North Carolina",226396,NA,942.604178125609,240.181409390943
"72149","Villalba Municipio, Puerto Rico",21984,NA,95.96711757894,229.07846515153
"72049","Culebra Municipio, Puerto Rico",1186,190,30.6687663206733,38.6712653387866
"12005","Bay County, Florida",181055,NA,2285.86380327677,79.2063812990339
"12111","St. Lucie County, Florida",334682,NA,1584.14407944994,211.26992446054
"29051","Cole County, Missouri",76890,NA,1033.29404050954,74.4125069782495
"29137","Monroe County, Missouri",8668,NA,1735.46812784188,4.99461779847204
"30017","Custer County, Montana",11957,NA,9824.25663961424,1.2170895405751
"47039","Decatur County, Tennessee",11483,NA,893.500148004568,12.8517046422932
"72087","Loíza Municipio, Puerto Rico",23580,NA,52.6234180198218,448.089479689785
"17099","LaSalle County, Illinois",109495,NA,2973.75983522795,36.8203910426434
"13087","Decatur County, Georgia",29063,NA,1613.76642218271,18.0094216861264
"13045","Carroll County, Georgia",120060,NA,1304.81290359147,92.0131918296771
"46069","Hyde County, South Dakota",1319,176,2243.84881393026,0.587829265417254
"48439","Tarrant County, Texas",2113854,NA,2340.65798962219,903.102464936026
"30095","Stillwater County, Montana",8978,NA,4677.18030918349,1.91953258299065
"31137","Phelps County, Nebraska",8966,NA,1399.7936353079,6.40522986663519
"48113","Dallas County, Texas",2604053,NA,2353.09119160192,1106.65196882031
"48497","Wise County, Texas",70062,NA,2389.70327242681,29.3182843277651
"17115","Macon County, Illinois",103542,NA,1517.11366488318,68.2493358254558
"17181","Union County, Illinois",17122,NA,1093.18813422511,15.6624458900999
"17021","Christian County, Illinois",33893,NA,1853.72543441014,18.2837217264513
"48085","Collin County, Texas",1079153,NA,2294.50956094799,470.319678927003
"48375","Potter County, Texas",117905,NA,2388.15447234837,49.3707594568032
"48303","Lubbock County, Texas",311509,NA,2332.97582504247,133.524315449917
"48093","Comanche County, Texas",13651,NA,2454.83023610969,5.56087333421212
"31141","Platte County, Nebraska",34219,NA,1772.9638059789,19.3004504009639
"31063","Frontier County, Nebraska",2491,71,2538.34148801891,0.981349440868234
"31093","Howard County, Nebraska",6476,NA,1490.75354094083,4.34411176773923
"31081","Hamilton County, Nebraska",9400,NA,1410.78995097819,6.66293376521601
"48251","Johnson County, Texas",182690,NA,1901.74375728728,96.0644667821055
"48451","Tom Green County, Texas",119276,NA,3990.48670034469,29.8900883417798
"48309","McLennan County, Texas",261090,NA,2746.21675691298,95.0726119279422
"48059","Callahan County, Texas",13869,NA,2334.17802131048,5.94170619095005
"48179","Gray County, Texas",21272,NA,2406.97374407121,8.83765352754537
"17191","Wayne County, Illinois",16127,NA,1853.45084021789,8.7010670313242
"05033","Crawford County, Arkansas",60593,NA,1568.61812844371,38.6282670723159
"48253","Jones County, Texas",19758,NA,2427.54622625896,8.13908290860792
"55041","Forest County, Wisconsin",9239,NA,2710.26911907989,3.4088865695878
"55099","Price County, Wisconsin",14066,NA,3309.71760839792,4.24990940747017
"01093","Marion County, Alabama",29203,NA,1925.53565236891,15.1661694573522
"32019","Lyon County, Nevada",59435,NA,5247.25543075593,11.3268737884631
"35061","Valencia County, New Mexico",76613,NA,2765.06972714468,27.7074387122648
"48493","Wilson County, Texas",50381,NA,2093.61128371421,24.0641614763466
"48281","Lampasas County, Texas",21829,NA,1847.60433118794,11.8147590539392
"48177","Gonzales County, Texas",19736,NA,2771.12481702059,7.12201770154093
"48305","Lynn County, Texas",5619,NA,2313.67116934857,2.42860786547384
"05077","Lee County, Arkansas",8666,NA,1612.08864032589,5.37563492677928
"06071","San Bernardino County, California",2180563,NA,52074.2974391954,41.8740742982877
"06003","Alpine County, California",1515,206,1924.49148027273,0.787220944093397
"06049","Modoc County, California",8651,NA,10886.0573532623,0.79468624124119
"09150","Northeastern Connecticut Planning Region, Connecticut",95687,NA,1458.52290672887,65.6054146003123
"08063","Kit Carson County, Colorado",7039,NA,5598.08589690951,1.25739406819141
"26011","Arenac County, Michigan",15031,NA,951.91889326326,15.7902108114195
"36095","Schoharie County, New York",29970,NA,1622.2119426795,18.4747746034325
"36099","Seneca County, New York",33651,NA,1011.30292662722,33.2748962887202
"48151","Fisher County, Texas",3680,NA,2335.30734272582,1.57580971578012
"48327","Menard County, Texas",1964,NA,2336.5919315073,0.840540435630561
"48389","Reeves County, Texas",14022,NA,6842.07631864364,2.0493779003593
"48433","Stonewall County, Texas",1331,119,2384.62275434249,0.558159565313297
"49021","Iron County, Utah",58068,NA,8550.87142268487,6.79088681487475
"49027","Millard County, Utah",13027,NA,17710.4136085256,0.73555594397462
"39085","Lake County, Ohio",232236,NA,596.707690845681,389.195586989778
"41029","Jackson County, Oregon",222604,NA,7254.91856914486,30.6831838122531
"12015","Charlotte County, Florida",189900,NA,1923.37993643451,98.7324430304858
"12063","Jackson County, Florida",47704,NA,2472.38597994056,19.2947219354265
"36037","Genesee County, New York",58204,NA,1282.94691500245,45.3674266015044
"37001","Alamance County, North Carolina",171779,NA,1124.5444011436,152.754306388712
"37063","Durham County, North Carolina",325101,NA,771.226271217978,421.537766713491
"49031","Piute County, Utah",1764,124,1981.99772674685,0.890011111614813
"51109","Louisa County, Virginia",38106,NA,1320.09408381032,28.8661243674472
"51091","Highland County, Virginia",2247,NA,1077.40040967801,2.08557559456612
"51530","Buena Vista city, Virginia",6639,NA,16.9335567544024,392.061756209249
"54041","Lewis County, West Virginia",16920,NA,1009.05966897717,16.7680866852511
"55137","Waushara County, Wisconsin",24672,NA,1651.15475249894,14.9422699251297
"42057","Fulton County, Pennsylvania",14545,NA,1134.62312434301,12.8192345880682
"42039","Crawford County, Pennsylvania",83876,NA,2687.21156749886,31.213024316529
"29161","Phelps County, Missouri",44843,NA,1746.15353599212,25.6810177774667
"17113","McLean County, Illinois",171284,NA,3072.39771595408,55.7492928440128
"17051","Fayette County, Illinois",21464,NA,1878.50542173134,11.4261048979127
"26049","Genesee County, Michigan",405280,NA,1682.45798787092,240.885658317605
"37191","Wayne County, North Carolina",117480,NA,1444.49892818493,81.3292399930114
"37097","Iredell County, North Carolina",187839,NA,1547.18128450157,121.407233839771
"55021","Columbia County, Wisconsin",58272,NA,2061.22134268975,28.270617421397
"55097","Portage County, Wisconsin",70281,NA,2130.97165966747,32.9807295564724
"56031","Platte County, Wyoming",8618,NA,5468.76770153307,1.5758577563249
"56027","Niobrara County, Wyoming",2460,NA,6808.36636489822,0.361320156430327
"29131","Miller County, Missouri",24855,NA,1554.21281033406,15.9920184898345
"29229","Wright County, Missouri",18475,NA,1769.35920223353,10.4416333193838
"29177","Ray County, Missouri",23122,NA,1486.95345502183,15.5499151112706
"21015","Boone County, Kentucky",136150,NA,664.453262656546,204.905307343453
"36039","Greene County, New York",48067,NA,1704.38900493255,28.201895143006
"37109","Lincoln County, North Carolina",87933,NA,789.75612793992,111.341966069163
"37067","Forsyth County, North Carolina",383739,NA,1067.91286303776,359.335497568991
"38027","Eddy County, North Dakota",2345,NA,1668.52323968069,1.40543442502411
"72119","Río Grande Municipio, Puerto Rico",46838,NA,157.251160295031,297.854717969163
"72033","Cataño Municipio, Puerto Rico",23060,NA,12.9190566542786,1784.96004910411
"29001","Adair County, Missouri",25299,NA,1474.59643320502,17.1565585202271
"30107","Wheatland County, Montana",2060,NA,3697.64822560306,0.55711086461288
"31111","Lincoln County, Nebraska",34532,NA,6670.2751608692,5.17699782500429
"51021","Bland County, Virginia",6241,NA,928.957580225191,6.71828308725045
"51600","Fairfax city, Virginia",24242,NA,16.2680108677851,1490.16374509593
"51580","Covington city, Virginia",5722,NA,14.6555538164945,390.43219189438
"38041","Hettinger County, North Dakota",2477,NA,2936.06062548926,0.843647429653205
"38057","Mercer County, North Dakota",8366,NA,2881.426630097,2.90342287831163
"72053","Fajardo Municipio, Puerto Rico",31984,NA,77.9923225353368,410.091646976004
"72054","Florida Municipio, Puerto Rico",11641,NA,39.414520761964,295.34800309519
"31179","Wayne County, Nebraska",9701,NA,1148.22998372622,8.44865587686404
"31119","Madison County, Nebraska",35538,NA,1490.25155320833,23.846980681544
"31139","Pierce County, Nebraska",7301,NA,1488.24731861403,4.90577063951928
"31009","Blaine County, Nebraska",384,57,1849.68685865325,0.207602707562938
"54105","Wirt County, West Virginia",5202,NA,607.960549141637,8.55647625054712
"55047","Green Lake County, Wisconsin",19093,NA,984.644286535062,19.3907589381215
"39049","Franklin County, Ohio",1318149,NA,1407.98944328183,936.192388578977
"39063","Hancock County, Ohio",75072,NA,1382.05693682969,54.3190356340949
"39077","Huron County, Ohio",58518,NA,1283.51929407111,45.5918350976949
"72107","Orocovis Municipio, Puerto Rico",21378,NA,165.187691189867,129.416422289165
"31149","Rock County, Nebraska",1312,116,2620.24267265158,0.500716980794877
"37081","Guilford County, North Carolina",539557,NA,1703.37600840169,316.757426040229
"37195","Wilson County, North Carolina",78667,NA,966.368768397415,81.4047417224151
"21143","Lyon County, Kentucky",8721,NA,664.79044390163,13.1184196162881
"21057","Cumberland County, Kentucky",5974,NA,804.906572978931,7.42197939555945
"39033","Crawford County, Ohio",41861,NA,1042.97961687312,40.1359713294306
"39165","Warren County, Ohio",243189,NA,1055.33483192447,230.43776500443
"39129","Pickaway County, Ohio",58809,NA,1312.00272355947,44.8238398777488
"72013","Arecibo Municipio, Puerto Rico",87217,NA,328.374344628281,265.6023572692
"72125","San Germán Municipio, Puerto Rico",31680,NA,141.138471839234,224.460415272779
"38063","Nelson County, North Dakota",3025,NA,2613.03863337783,1.15765605657718
"38045","LaMoure County, North Dakota",4135,139,2980.96842288716,1.38713311025117
"38039","Griggs County, North Dakota",2309,118,1855.90348763113,1.24413797128384
"38065","Oliver County, North Dakota",1832,110,1893.61625196666,0.967461067202676
"21039","Carlisle County, Kentucky",4782,NA,515.24589673485,9.28100549718858
"22095","St. John the Baptist Parish, Louisiana",41986,NA,1062.07011420561,39.5322299709035
"40103","Noble County, Oklahoma",10981,NA,1923.15376470921,5.709891846147
"40005","Atoka County, Oklahoma",14117,NA,2563.67923907394,5.50653911177257
"72043","Coamo Municipio, Puerto Rico",34557,NA,202.130083501597,170.964160313757
"72129","San Lorenzo Municipio, Puerto Rico",37552,NA,137.874546220532,272.363543738777
"39097","Madison County, Ohio",43961,NA,1211.14504999154,36.2970562446727
"39169","Wayne County, Ohio",116680,NA,1441.79024214518,80.9271672045696
"40107","Okfuskee County, Oklahoma",11349,NA,1628.41559891968,6.96935107200467
"27007","Beltrami County, Minnesota",46274,NA,7912.71875096739,5.84805317317043
"27001","Aitkin County, Minnesota",15859,NA,5166.65709695797,3.06948955628147
"27033","Cottonwood County, Minnesota",11481,NA,1679.4941406691,6.83598693320003
"27051","Grant County, Minnesota",6091,NA,1490.18812865688,4.08740338408806
"42079","Luzerne County, Pennsylvania",325396,NA,2346.88210821134,138.650339044085
"42081","Lycoming County, Pennsylvania",114022,NA,3221.74500170216,35.3913794976816
"72019","Barranquitas Municipio, Puerto Rico",28899,NA,88.8589011371469,325.223468107
"72027","Camuy Municipio, Puerto Rico",32733,NA,119.965113346851,272.854324784908
"40039","Custer County, Oklahoma",28391,NA,2595.31171699359,10.9393410487462
"40029","Coal County, Oklahoma",5287,NA,1350.67058921755,3.91435190949318
"41053","Polk County, Oregon",87600,NA,1927.08818925832,45.4571827528633
"27165","Watonwan County, Minnesota",11205,NA,1139.05977828884,9.83706054201369
"28085","Lincoln County, Mississippi",34855,NA,1523.93719995488,22.8716773900078
"28019","Choctaw County, Mississippi",8208,NA,1087.38549424852,7.5483809958974
"28069","Kemper County, Mississippi",8980,NA,1986.6584048175,4.52015302591736
"42075","Lebanon County, Pennsylvania",143258,NA,938.94671599804,152.573088077449
"42019","Butler County, Pennsylvania",194562,NA,2060.91161468839,94.4057952865763
"45011","Barnwell County, South Carolina",20653,NA,1443.26768014374,14.3098887920383
"72069","Humacao Municipio, Puerto Rico",50729,NA,116.210740261607,436.525917361868
"72089","Luquillo Municipio, Puerto Rico",17716,NA,66.5742485151157,266.108899388892
"42021","Cambria County, Pennsylvania",133263,NA,1794.24945703175,74.2722810798331
"46017","Buffalo County, South Dakota",1859,201,1262.60404429105,1.47235390889614
"46079","Lake County, South Dakota",11207,NA,1489.81369054165,7.52241711238773
"46049","Faulk County, South Dakota",2140,NA,2605.14495955627,0.821451409891794
"28077","Lawrence County, Mississippi",11933,NA,1128.23703651108,10.5766781392864
"29123","Madison County, Missouri",12649,NA,1288.69309862254,9.81537032635644
